Scalina Fedeli reminded me why service is so integral to fine dining.;service;positive
It's not mind-blowing, but to me, thai food never is and never will be.;food;neutral
Service was also very good.;service;positive
The cream cheeses are out of this world and I love that coffee!!;food;positive
They even scoop it out nice (for those on a diet) not too much not to little.;service;positive
My friends and I have been going here regularly for two years.;anecdotes/miscellaneous;neutral
Service is fast and friendly.;service;positive
Spreads and toppings are great - though a bit pricey.;food;positive
Spreads and toppings are great - though a bit pricey.;price;negative
But that is highly forgivable.;anecdotes/miscellaneous;positive
Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.;service;negative
Nothing fancy but really good food with pretty reasonable price.;food;positive
Nothing fancy but really good food with pretty reasonable price.;price;positive
Very neighborhoody, very quick and sufficient.;ambience;positive
Compared to Ess-a, Tal offers a less doughy bagel!;food;neutral
Other apetizers and food;food;neutral
It is not a place for tourists or someone who has never dined in Bay Ridge.;anecdotes/miscellaneous;neutral
Should you happen to be impressed by the cuisine definitely try it.;food;positive
I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.;anecdotes/miscellaneous;neutral
Food was good not great not worth the wait or another visit;food;conflict
Food was good not great not worth the wait or another visit;service;negative
Drinks way over priced.;price;negative
Service was slow had to wait to order and get food although not crowded.;service;negative
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.;service;negative
$20 for all you can eat sushi cannot be beaten.;price;positive
You can do it here.;anecdotes/miscellaneous;neutral
Stuffing yourself with Japanese food is a rare thing.;food;neutral
If you wrote a bad review, it's because you don't understand what Rao's is all about.;anecdotes/miscellaneous;positive
Nicky the Nose at the bar is a treat.;service;positive
Trust me, it will be great, and all of it will be devoured in no time.;food;positive
I can't wait for the nex time.;anecdotes/miscellaneous;positive
If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.;anecdotes/miscellaneous;conflict
The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.;food;neutral
The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.;ambience;conflict
Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!;service;negative
Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!;price;negative
Rao is a good restaurant, but it's nothing special.;anecdotes/miscellaneous;neutral
Best Italian food I ever had (and being Italian, that means alot).;food;positive
The atmosphere is unheralded, the service impecible, and the food magnificant.;food;positive
The atmosphere is unheralded, the service impecible, and the food magnificant.;service;positive
The atmosphere is unheralded, the service impecible, and the food magnificant.;ambience;positive
The sandwiches are dry, tasteless and way overpriced.;food;negative
The sandwiches are dry, tasteless and way overpriced.;price;negative
The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.;food;negative
The dim sum is delectable while the prices are quite easy on the wallet.;food;positive
The dim sum is delectable while the prices are quite easy on the wallet.;price;positive
The service is a little scatty at times but all is forgiven when the food arrives.;food;positive
The service is a little scatty at times but all is forgiven when the food arrives.;service;negative
To give you an idea of how good we thought it was, we ended up going to Ping's three weekends in a row!!!;anecdotes/miscellaneous;positive
I had to share my table with a loud group of kids and the service was rude an unattentive.;service;negative
I had to share my table with a loud group of kids and the service was rude an unattentive.;ambience;negative
The Dim Sum was so-so, but not spectacular.;food;neutral
Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.;food;conflict
I was very disappointed with this restaurant.;anecdotes/miscellaneous;negative
Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.;service;negative
What for?;anecdotes/miscellaneous;neutral
For Park avenue I expected so much more.;anecdotes/miscellaneous;negative
The food was below average, the service was pathetic, there was no ambience at all.;food;negative
The food was below average, the service was pathetic, there was no ambience at all.;service;negative
The food was below average, the service was pathetic, there was no ambience at all.;ambience;negative
Other guests enjoyed pizza, santa fe chopped salad and fish and chips.;food;positive
I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.;food;positive
I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.;service;positive
I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.;ambience;positive
if your into thai..you cannot miss this great restaurant.;anecdotes/miscellaneous;positive
The flavors are great, and the menu is extensive.;food;positive
Plus, on Wednesday nights the house wine is unlimited!;food;positive
While the prices are nothing special, the portions are huge.;price;positive
While the prices are nothing special, the portions are huge.;food;positive
In fact, two people could really share one plate.;food;positive
they live up to the thai way of living.;anecdotes/miscellaneous;neutral
Besides, when you have bad service, that's less money you have to tip.;service;negative
I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.;anecdotes/miscellaneous;neutral
It's a rather cramped and busy restaurant and it closes early.;ambience;negative
Chennai Garden is my favorite Indian restaurant in the city.;anecdotes/miscellaneous;positive
I love Indian food and consider myself to be quite an expert on it.;food;positive
A hearty two thumbs up!;anecdotes/miscellaneous;positive
I love this place!;anecdotes/miscellaneous;positive
The seats are uncomfortable if you are sitting against the wall on wooden benches.;ambience;negative
They have authentic Indian at amazin prices.;food;positive
They have authentic Indian at amazin prices.;price;positive
Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.;anecdotes/miscellaneous;conflict
Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.;service;negative
Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.;food;conflict
Try their plain pizza with fresh garlic or eggplant.;food;positive
Because of the delicate thin crust, take-out pies get soggy in their boxes.;food;negative
Went for a late weekday lunch.;anecdotes/miscellaneous;neutral
Bottom line: B+ for the food, F for the service.;food;positive
Bottom line: B+ for the food, F for the service.;service;negative
The sauce is delicious and the crust is perfect.;food;positive
Everything is always cooked to perfection, the service is excellent, the decor cool and understated.;food;positive
Everything is always cooked to perfection, the service is excellent, the decor cool and understated.;service;positive
Everything is always cooked to perfection, the service is excellent, the decor cool and understated.;ambience;positive
Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!;food;positive
If that's a problem, go to McDonald's and destroy your insides.;anecdotes/miscellaneous;negative
Yeah, sometimes the service can be slow.;service;negative
Others have to go to other restaurants and feel sad until they're eaten.;anecdotes/miscellaneous;neutral
This is one great place to eat pizza more out but not a good place for take-out pizza.;food;conflict
It was rather pathetic that it took them over an hour to seat us.;service;negative
Much more reasonably priced too!;price;positive
Veal Parmigana - Better than Patsy's!;food;positive
...and that's saying a lot.;anecdotes/miscellaneous;neutral
I have eaten at Saul, many times, the food is always consistently, outrageously good.;food;positive
I have eaten at Saul, many times, the food is always consistently, outrageously good.;anecdotes/miscellaneous;neutral
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.;food;positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.;price;positive
Saul is the best restaurant on Smith Street and in Brooklyn.;anecdotes/miscellaneous;positive
Threw my fiance's surprise 30th birthday dinner here couldn't be happier.;anecdotes/miscellaneous;positive
When we were finally seated our waitress came by twice-1 for our order and 2-for our check.;service;negative
When we were finally seated our waitress came by twice-1 for our order and 2-for our check.;anecdotes/miscellaneous;negative
The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).;service;negative
They showed up 15 minutes after the tuna melt.;service;negative
I highly recommend the restaurant based on our experience last night.;anecdotes/miscellaneous;positive
The bartender on my most recent visit was so incredibly rude that I will never go back.;service;negative
The only friendly staff member was the guy at the bar.;service;conflict
This was the worst dining experience I've ever had.;anecdotes/miscellaneous;negative
So rude.;anecdotes/miscellaneous;negative
We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.;anecdotes/miscellaneous;negative
Try the tandoori salmon!;food;positive
Apparently, the good cook works then.;food;positive
They might be all business at the counter when you give your order, but their food says I love you.;food;positive
They might be all business at the counter when you give your order, but their food says I love you.;service;negative
But the coconut rice was good.;food;positive
You are treated just like royality.;service;positive
Made my dining experience uncomfortable.;anecdotes/miscellaneous;negative
It could have been handled better.;anecdotes/miscellaneous;negative
I've overheard comments from him to his employees that should not have been delivered in the dining area and I've been sitting there while he lectured another customer.;service;negative
I've overheard comments from him to his employees that should not have been delivered in the dining area and I've been sitting there while he lectured another customer.;anecdotes/miscellaneous;negative
When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time;food;positive
When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time;anecdotes/miscellaneous;positive
When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time;price;positive
I just wonder how you can have such a delicious meal for such little money.;price;positive
I just wonder how you can have such a delicious meal for such little money.;food;positive
go here for the drinks!;food;positive
We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.;food;neutral
We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.;anecdotes/miscellaneous;neutral
We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.;food;negative
The sushi was awful!;food;negative
The soup for the udon was soy sauce and water.;food;negative
The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.;service;positive
The food was great and the service was even better.;food;positive
The food was great and the service was even better.;service;positive
The worst excuse for Japanese food I've ever encountered.;anecdotes/miscellaneous;negative
I would definently recommend this restaurant.;anecdotes/miscellaneous;positive
When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant.;anecdotes/miscellaneous;neutral
You can't go wrong here.;anecdotes/miscellaneous;positive
Boy was I wrong!;anecdotes/miscellaneous;neutral
At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.;anecdotes/miscellaneous;neutral
The ambience is very calm and quiet.;ambience;positive
I suspect this restaurant is what Rao's would be if it hadn't turned exclusive.;anecdotes/miscellaneous;neutral
And when I visit her I make it a point to eat at 'Ino at least once daily if not once for the whole trip.;anecdotes/miscellaneous;positive
No you're going to go back because the food was good.;anecdotes/miscellaneous;positive
No you're going to go back because the food was good.;food;positive
I'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud.;anecdotes/miscellaneous;neutral
The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.;service;negative
I don't know about you guys, but when I go somewhere to eat I go for the food not for the atmosphere.;anecdotes/miscellaneous;neutral
Turned out there was full service upstairs and sat down.;anecdotes/miscellaneous;neutral
Service was decent, but not as smooth as I would expect from a place with these prices and reputation.;service;conflict
strike up a conversation with the attorney next to you, or with the local union worker on the other side.;anecdotes/miscellaneous;neutral
But, nothing stands out about the cooking.;food;neutral
Food was OK - fish was cooked well.;food;positive
We bring in a party of ten or so every week.;anecdotes/miscellaneous;neutral
I will not be coming here at 3am again.;anecdotes/miscellaneous;negative
We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.;food;positive
We also had shared a house salad that was fresh.;food;positive
We were on our way back to NJ, and since I am in NY, we figured why not grab some food?;anecdotes/miscellaneous;neutral
We parked on the block of Nina's the place looked nice, with people obviously enjoying their pizzas.;anecdotes/miscellaneous;positive
We parked on the block of Nina's the place looked nice, with people obviously enjoying their pizzas.;food;positive
I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.;anecdotes/miscellaneous;positive
I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.;ambience;positive
We would like to thank Marcelo and Grace for a wonderful dining experience!!!;anecdotes/miscellaneous;positive
When you enter, you feel like you have entered your mom's kitchen.;ambience;positive
The service was superb, they treat you like family.;service;positive
So sorry I can't rate this better.;anecdotes/miscellaneous;neutral
This place has many different styles of pizza and they are all amazing.;food;positive
I went with my fiance on a Tuesday evening.;anecdotes/miscellaneous;neutral
Beautiful experience.;anecdotes/miscellaneous;positive
Ive passed by the spot tons of times always wanting to go in.;anecdotes/miscellaneous;neutral
We arrived on time for our reservation and seated promptly.The;anecdotes/miscellaneous;neutral
We arrived on time for our reservation and seated promptly.The;service;positive
I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.;food;positive
We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.;ambience;positive
The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!;food;positive
The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!;ambience;positive
Decor is nice though service can be spotty.;service;positive
Decor is nice though service can be spotty.;ambience;positive
And I've been to many NYC delis.;anecdotes/miscellaneous;neutral
My wife had the fried shrimp which are huge and loved it.;food;positive
I loved it.;anecdotes/miscellaneous;positive
My boyfriend and I were in NY for a few days and Pastis was a place that came recommended.;anecdotes/miscellaneous;neutral
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.;ambience;conflict
They used shredded cheese on top!;food;neutral
It seems like this is a place the locals like and the people working here liked it too.;anecdotes/miscellaneous;positive
The menu was impressive with selections ranging from a burger, to steak, to escargot.;food;positive
Was there Friday night.;anecdotes/miscellaneous;neutral
Best Pastrami I ever had and great portion without being ridiculous.;food;positive
Enjoy!;anecdotes/miscellaneous;positive
This is definitely a place that provides the best experience, though, to both A-listers and people walking in off the street.;anecdotes/miscellaneous;positive
Indoor was very cozy and cute.;ambience;positive
We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.;ambience;positive
While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.;anecdotes/miscellaneous;positive
While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.;food;positive
The portion sizes here are huge, and the sushi is good.;food;positive
Largest and freshest pieces of sushi, and delicious!;food;positive
Staff is very accomodating.;service;positive
I'm told that it is open 24hrs which is good.;anecdotes/miscellaneous;positive
Very good service and very good prices.;service;positive
Very good service and very good prices.;price;positive
We only ordered desserts and drinks, but no refills were offered.;service;negative
Highly recommend this as great value for excellent sushi and service.;food;positive
Highly recommend this as great value for excellent sushi and service.;service;positive
Highly recommend this as great value for excellent sushi and service.;price;positive
I went here in the afternoon with a friend.;anecdotes/miscellaneous;neutral
The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.;service;negative
The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.;ambience;positive
The prices are wonderfully low.;price;positive
Very good wine choices.;food;positive
I felt as though I were eating in Paris.;ambience;positive
The service was excellent - friendly and attentive.;service;positive
Staffs are not that friendly, but the taste covers all.;food;positive
Staffs are not that friendly, but the taste covers all.;service;negative
They treat me like family, morning and night.;service;positive
The menu prices are a bit expensive for what you get in quality and portion size.;price;negative
The menu prices are a bit expensive for what you get in quality and portion size.;food;negative
The restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.;ambience;negative
We arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the PAST!;anecdotes/miscellaneous;negative
Not a great place for family or general dining.;anecdotes/miscellaneous;negative
Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).;anecdotes/miscellaneous;negative
Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).;service;negative
We spent $200 in this place and left hungry and very disappointed.;anecdotes/miscellaneous;negative
We spent $200 in this place and left hungry and very disappointed.;price;negative
They couldn't even make a salad that was appealing.;food;negative
I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.;food;negative
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.;service;conflict
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.;ambience;negative
They have it all -- great price, food, and service.;food;positive
They have it all -- great price, food, and service.;service;positive
They have it all -- great price, food, and service.;price;positive
I cannot imagine better Indian food in all of the city.;food;positive
I cannot imagine you not rushing out to eat there.;anecdotes/miscellaneous;positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.;service;positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.;ambience;positive
The takeout is great too since they give high quality tupperware as well.;service;positive
You must try the shrimp appetizers.;food;positive
The food is prepared quickly and efficiently.;food;positive
Truly the mark of an attentive waiter.;service;positive
The food here does a great service to the name (Cantonese that is...).;food;positive
Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity.;anecdotes/miscellaneous;neutral
Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.;food;neutral
Southern Indian cuisine is still there, too.;food;neutral
I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).;food;conflict
I was pretty much full after our fondue appetizer.;food;positive
I was pretty much full after our fondue appetizer.;anecdotes/miscellaneous;positive
My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.;anecdotes/miscellaneous;positive
Be careful of portions - they're HUGE.;food;positive
We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.;food;neutral
We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.;food;negative
We had a girls' night dinner here for restaurant week.;anecdotes/miscellaneous;neutral
While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.;ambience;negative
While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.;food;positive
My first encounter happened one friday evening with a friend.;anecdotes/miscellaneous;neutral
We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.;anecdotes/miscellaneous;neutral
I've been eating at Taj Mahal for over twenty years and have found them to be the most excellent of the Indian eateries on this block of Indian restaurants.;anecdotes/miscellaneous;positive
I've been eating at Taj Mahal for over twenty years and have found them to be the most excellent of the Indian eateries on this block of Indian restaurants.;anecdotes/miscellaneous;positive
This is where the aforementioned line was.;anecdotes/miscellaneous;neutral
We got in line and were served while in line a bannan fritter.;anecdotes/miscellaneous;neutral
Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.;anecdotes/miscellaneous;neutral
As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal.;anecdotes/miscellaneous;neutral
I had a grat time at Jekyll and Hyde!;anecdotes/miscellaneous;positive
i've been to sapphire twice and both times the food was fine, if not good.;food;positive
Still, try it once, since if you end up loving the food, it could be one of your best dining experiences.;anecdotes/miscellaneous;positive
While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.;anecdotes/miscellaneous;negative
While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.;ambience;positive
While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.;price;positive
While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.;food;negative
The beverages were excellent, and the dessert was good.;food;positive
service is friendly, and never had a problem walking in and getting a table.;service;positive
What is even better, is that the prices are very affordable as well, and the food is really good.;food;positive
What is even better, is that the prices are very affordable as well, and the food is really good.;price;positive
i don't usually order wine with indian so i can't comment on their wine list or their wines.;food;neutral
As I made the title, it's an affordable restaurant for great taste.;food;positive
As I made the title, it's an affordable restaurant for great taste.;price;positive
So, the menu is written in chalk above your head and it all sounds delicious.;food;positive
So, the menu is written in chalk above your head and it all sounds delicious.;ambience;positive
Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!;food;positive
Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!;price;positive
skip dessert.;food;negative
i would recommend reservations on weekends though.;anecdotes/miscellaneous;neutral
For the price, you cannot eat this well in Manhattan.;price;positive
For the price, you cannot eat this well in Manhattan.;food;positive
Planet Thai is great!;anecdotes/miscellaneous;positive
We love the food, drinks, and atmosphere!;food;positive
We love the food, drinks, and atmosphere!;ambience;positive
The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!;service;negative
The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!;anecdotes/miscellaneous;positive
The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.;food;positive
The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.;service;positive
The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.;price;positive
Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.;food;positive
Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.;ambience;positive
Reasonable prices.;price;positive
I lOVE THIS PLACE!;anecdotes/miscellaneous;positive
Keep up the good work guys!;anecdotes/miscellaneous;positive
Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.;anecdotes/miscellaneous;neutral
HIGHLY RECOMMENDED for a first date.;anecdotes/miscellaneous;positive
Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.;food;positive
I have never before eaten 40 pieces of relatively good nigiri.;food;neutral
I have never before eaten 40 pieces of relatively good nigiri.;anecdotes/miscellaneous;neutral
Otherwise, this place has great service and prices and a nice friendly atmosphere.;service;positive
Otherwise, this place has great service and prices and a nice friendly atmosphere.;ambience;positive
Otherwise, this place has great service and prices and a nice friendly atmosphere.;price;positive
This place, which is only a few months old, is perhaps Queens' biggest secret!;anecdotes/miscellaneous;positive
This big draw is the all you can sushi here for $19.95!;price;positive
The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!;anecdotes/miscellaneous;negative
The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!;price;negative
The spicy tuna and salmon are the best we've ever had.;food;positive
We come from New Jersey to eat at Kinoko.;anecdotes/miscellaneous;neutral
Not the greatest sushi place, but excellent for a $19.95 all you can eat.;food;neutral
Not the greatest sushi place, but excellent for a $19.95 all you can eat.;price;positive
I was at Rao's last Wed.;anecdotes/miscellaneous;neutral
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.;food;positive
Rao's has the best service and atmosphere in NYC.;service;positive
Rao's has the best service and atmosphere in NYC.;ambience;positive
Good luck getting a table.;anecdotes/miscellaneous;negative
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.;anecdotes/miscellaneous;positive
For those that go once and don't enjoy it, all I can say is that they just don't get it.;anecdotes/miscellaneous;positive
We concluded with tiramisu chocolate cake, both were delicious.;food;positive
We'd go back again;anecdotes/miscellaneous;positive
The fish was not fresh and the rice tasted old and stale.;food;negative
The service was excellent, the food was excellent, but the entire experience was very cool.;food;positive
The service was excellent, the food was excellent, but the entire experience was very cool.;service;positive
It's true, you feel like your in a scene from Goodfellas.;ambience;neutral
Food was okay, nothing great.;food;neutral
Try the olive cream cheese or the lox spread on a whole wheat everything bagel.;food;positive
Don't expect to sit down inside though, there are only a few tables and they are always full.;ambience;negative
They are often crowded on the weekends but they are efficient and accurate with their service.;service;positive
They are often crowded on the weekends but they are efficient and accurate with their service.;ambience;negative
I love to visit Murrays for my bagel fix.;anecdotes/miscellaneous;positive
And I could do without the cigar smoke.;ambience;negative
This place would be so much better served by being run by a group that actually understands customer service.;service;negative
It's great to go for a quick lunch either alone or with a friend.;anecdotes/miscellaneous;positive
I can't wait for summer, when they serve outside on their gigantic patio.;ambience;positive
The food is wonderful, tasty and filling, and the service is professional and friendly.;food;positive
The food is wonderful, tasty and filling, and the service is professional and friendly.;service;positive
When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.;ambience;positive
When I'm feeling stressed by the noise and congestion around my office, I head for Cafe St. Bart's.;anecdotes/miscellaneous;neutral
my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).;food;positive
Be careful, when they say spicy, they mean it!;anecdotes/miscellaneous;neutral
For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic.;food;negative
Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.;food;positive
Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.;price;positive
I consider the best Grand Sichuan restaurant in NYC.;anecdotes/miscellaneous;positive
It is run by the same Sichuan chef who started the chain in Chinatown.;anecdotes/miscellaneous;neutral
Its also a bit of a hassle to get to without a car (I happen to live in Inwood).;anecdotes/miscellaneous;negative
Everything we had was pretty good, but we have only been there once.;food;positive
The food arrived 20 minutes after I called, cold and soggy.;food;negative
The food arrived 20 minutes after I called, cold and soggy.;service;negative
Glad you have the luxury to throw out paying customers.;anecdotes/miscellaneous;neutral
If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.;anecdotes/miscellaneous;negative
If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.;food;negative
They even have a section in the menu called American Chinese food!;food;negative
Nice Family owned traditional restaurant.;anecdotes/miscellaneous;positive
Fresh ingredients and everything is made to order.;food;positive
Their eggplant is so delicate, sweet tender!;food;positive
Also, top the meal with a delicious and perfect slice of tiramisu.;food;positive
Waiters are slow but sweet.;service;conflict
Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.;food;positive
This is one of our all-time favorite.;anecdotes/miscellaneous;positive
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.;food;conflict
Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.;food;positive
Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.;anecdotes/miscellaneous;positive
I'd call it an 'italian dinner'.;anecdotes/miscellaneous;neutral
They came out over cooked and the cheese was almost non existant.;food;negative
The service was ok.;service;neutral
The food was very well prepared.;food;positive
Three page wine menu, one page entree and horedevous.;food;positive
Late nite omelletes are not good here, there is no variety!;food;negative
We were pleasantly greeted.;service;positive
We were exploring Grand Central and didn't want to eat in the food court.;anecdotes/miscellaneous;neutral
There was a small group of us looking somewhere to eat kinda late on a weeknight and we ended up at Pastis.;anecdotes/miscellaneous;neutral
Thius is a must for anyone who loves Shabu-Shabu.;food;positive
Always popular, always full, always a wait.;ambience;conflict
This is the BEST Shabu-Shabu Restaurant in the Try-State Area.;food;positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.;food;positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.;ambience;positive
It is expensive but well worth the money.;price;conflict
If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.;anecdotes/miscellaneous;neutral
Out of the hundreds of Italian restaurants in Queens, this is among the best.;anecdotes/miscellaneous;positive
The shrimp scampi was excellent and the antipasti were plentiful.;food;positive
The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.;ambience;positive
The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.;food;positive
While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.;food;conflict
While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.;price;negative
While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.;food;positive
While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.;ambience;negative
While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.;price;positive
